DATE,Construction,Legal,CustomerService,Architecture,Community_SocialService,ScientificResearch_Development,Security_PublicSafety,Driving,LogisticsSupport,Dental,Admininstrative,Productions_Manufacturing,Loading_Stocking,Childcare,Nursing,Insurance,MedicalTechnician,Marketing,ITOperations_Helpdesk,Installation_Maintenance,MedicalInformation,Retail,IndustrialEngineering,ProjectManagement,Accounting,Mathematics,Banking_Finance,PersonalCare_HomeHealth,Sports,CilvilEngineering,Management,Media_Communication,ElectricalEngineering,Education_Instruction,InformationDesign_Documentation,Hospitality_Tourism,FoodPreparation_Service,HumanResource,Therapy,Beauty_Wellness,Veterinary,Physicians_Surgeons,Cleaning_Sanitation,SoftwareDevelopment,Sales,Arts_Entertainment
2022-11-23,177.25,156.07,129.05,143.97,158.49,150.58,151.0,140.38,160.14,174.67,165.5,189.94,178.56,180.25,166.55,148.18,179.05,118.94,132.08,159.21,173.11,144.27,157.84,155.51,189.06,132.28,148.65,186.06,154.5,195.99,140.39,127.99,177.11,158.28,135.75,112.96,140.23,153.85,178.74,118.0,167.73,191.46,160.72,143.49,116.93,127.65
2022-11-24,177.51,156.0,129.11,143.83,158.47,150.68,150.96,139.87,160.25,175.32,165.57,189.9,178.56,180.06,166.75,148.28,179.3,118.79,132.01,159.39,173.11,144.42,157.56,155.35,188.96,132.0,148.74,186.22,154.08,196.04,140.54,127.75,177.13,158.41,135.44,113.05,140.36,153.47,178.77,118.26,167.07,191.51,160.85,143.21,116.9,127.52
2022-11-25,177.8,156.03,129.19,143.71,158.47,150.66,150.95,139.8,160.37,175.71,165.61,189.84,178.66,179.83,166.86,148.41,179.49,118.64,131.92,159.55,172.99,144.65,157.36,155.28,188.86,131.85,148.95,186.35,153.73,196.16,140.61,127.47,177.16,158.7,135.26,113.3,140.46,153.14,178.97,118.58,166.28,191.59,161.06,143.11,116.96,127.51
2022-11-26,178.15,156.23,129.33,143.68,158.56,150.88,150.96,139.74,160.63,176.05,165.71,190.09,178.95,179.56,167.06,148.63,179.86,118.68,131.84,159.78,173.08,144.8,157.34,155.4,189.07,132.02,149.44,186.47,153.47,196.42,140.7,127.74,177.3,158.95,135.26,113.83,140.47,153.14,179.15,118.94,165.47,191.83,161.24,143.22,117.04,127.68
2022-11-27,178.57,156.21,129.3,143.6,158.56,150.71,150.86,139.78,160.55,176.47,165.69,190.16,179.05,179.37,167.13,148.55,180.01,118.55,131.79,159.93,172.92,144.79,157.04,155.38,189.11,131.96,149.62,186.57,153.03,196.52,140.67,127.41,177.19,159.04,135.02,113.95,140.39,152.81,179.35,119.28,164.58,191.81,161.34,143.12,116.99,127.61
2022-11-28,179.08,156.27,129.25,143.51,158.58,150.62,150.81,140.02,160.56,176.83,165.62,190.43,179.22,179.14,167.22,148.63,180.18,118.48,131.83,160.11,172.71,144.68,156.83,155.4,189.2,132.06,149.68,186.71,152.63,196.58,140.65,127.18,177.21,159.23,134.8,114.14,140.18,152.53,179.59,119.61,164.68,191.95,161.4,143.02,116.97,127.51
2022-11-29,179.57,156.43,129.33,143.44,158.61,150.4,150.82,140.33,160.47,177.18,165.51,190.56,179.31,179.03,167.2,148.72,180.23,118.41,131.85,160.16,172.5,144.63,156.44,155.25,189.02,131.75,149.51,186.79,152.09,196.56,140.57,126.98,177.03,159.3,134.62,114.48,139.89,152.19,179.68,119.92,164.68,191.78,161.4,142.95,116.96,127.28
2022-11-30,179.85,156.18,129.41,143.53,158.57,150.21,150.82,140.92,160.6,177.4,165.45,190.71,179.44,179.03,167.23,148.77,180.25,118.34,131.9,160.17,172.29,144.62,156.22,155.01,189.0,131.57,149.36,186.66,151.72,196.44,140.46,126.94,176.93,159.35,134.39,114.79,139.64,151.85,179.68,120.29,164.87,191.77,161.43,142.83,116.93,127.11
2022-12-01,179.92,155.64,129.43,143.67,158.48,149.78,150.8,141.21,160.57,177.07,165.23,190.45,179.34,179.0,167.07,148.65,180.2,118.11,131.87,160.01,172.01,144.45,156.1,154.6,188.77,131.39,148.76,186.46,151.28,196.31,140.31,126.58,177.01,159.2,134.06,114.92,139.16,151.39,179.55,120.56,165.26,191.83,161.25,142.64,116.87,126.75
2022-12-02,179.97,155.07,129.23,143.79,158.49,149.23,150.93,141.32,160.29,176.87,165.03,190.18,179.17,178.95,166.98,148.55,180.18,117.83,131.75,159.86,171.56,144.27,155.78,154.14,188.47,131.16,147.95,186.32,150.86,195.75,139.6,126.05,176.95,159.14,133.72,114.8,138.44,150.83,179.41,120.82,165.66,191.95,160.89,142.15,116.79,126.29
2022-12-03,180.13,154.63,128.82,143.99,158.52,148.79,151.17,141.5,160.28,176.71,164.99,190.04,179.02,179.08,167.1,148.49,180.34,117.64,131.68,159.89,171.2,143.83,155.54,153.81,188.28,131.3,147.45,186.06,150.46,195.51,138.84,125.72,176.95,159.21,133.46,114.77,137.91,150.38,179.39,121.4,166.08,192.01,160.58,141.65,116.76,125.91
2022-12-04,180.16,154.3,128.51,144.08,158.48,148.42,151.49,141.69,160.26,176.52,164.94,189.92,178.95,179.18,167.05,148.47,180.34,117.37,131.42,159.82,170.79,143.71,155.3,153.47,188.03,131.37,146.91,185.79,150.06,195.21,138.0,125.4,176.87,159.26,133.16,114.88,137.42,149.92,179.27,121.93,166.62,192.03,160.22,141.03,116.77,125.56
2022-12-05,180.24,153.94,128.26,144.16,158.42,148.12,151.71,142.0,160.22,176.25,164.94,189.99,179.1,179.1,166.97,148.39,180.32,117.12,131.15,159.86,170.42,143.71,155.11,153.22,187.77,131.47,146.48,185.47,149.53,195.17,137.1,125.03,177.04,159.22,132.95,114.8,137.01,149.42,179.11,122.4,167.05,191.95,159.85,140.59,116.8,125.29
2022-12-06,180.19,153.42,127.93,144.1,158.36,147.75,152.01,142.11,160.41,175.84,164.92,189.96,179.11,178.98,166.88,148.35,180.23,116.75,130.79,159.9,169.98,143.67,154.78,152.97,187.5,131.6,146.08,185.15,149.11,195.14,136.17,124.3,177.25,159.12,132.55,114.57,136.67,148.85,179.1,122.86,167.45,192.07,159.46,140.02,116.76,125.05
2022-12-07,180.36,153.32,127.51,143.89,158.26,147.4,152.28,141.84,160.2,175.41,164.78,189.99,179.23,178.86,166.67,148.1,180.08,116.39,130.24,159.96,169.43,143.13,154.42,152.81,187.07,131.53,145.7,184.94,148.76,195.35,135.27,123.41,177.45,158.88,132.04,114.34,136.39,148.24,179.07,123.16,167.74,191.97,159.08,139.35,116.73,124.71
2022-12-08,180.75,153.4,127.01,143.66,158.21,147.17,152.48,141.65,160.08,175.17,164.64,190.14,179.32,178.9,166.54,148.29,179.94,116.08,129.61,160.18,168.87,142.57,154.1,152.79,186.75,131.31,145.82,184.72,148.66,195.75,134.31,122.74,177.58,158.86,131.61,114.24,136.12,147.68,179.12,123.96,167.9,191.74,158.76,138.76,116.68,124.57
2022-12-09,181.4,153.79,127.01,143.61,158.24,147.16,152.73,141.74,160.41,175.23,164.83,190.37,179.54,179.29,166.78,148.59,180.17,115.92,128.91,160.56,168.82,142.5,153.92,152.92,186.72,130.99,146.37,184.83,148.7,196.54,133.98,122.32,177.92,158.85,131.2,114.46,136.24,147.32,179.31,124.83,168.1,191.75,158.66,138.36,116.56,124.65
2022-12-10,181.95,153.99,127.13,143.41,158.17,146.89,152.89,141.64,160.03,175.31,164.74,190.45,179.56,179.51,166.77,148.64,180.06,115.55,128.14,160.79,168.59,142.3,153.4,152.9,186.38,130.34,146.47,185.12,148.75,197.03,133.64,121.48,177.99,158.56,130.63,114.64,136.17,146.83,179.34,125.18,168.33,191.67,158.4,137.82,116.28,124.66
2022-12-11,182.66,154.36,127.35,143.31,158.21,146.88,153.15,141.41,159.9,175.4,164.79,190.75,179.96,179.68,167.0,148.88,180.22,115.3,127.56,161.11,168.67,142.16,153.11,153.0,186.25,129.99,146.79,185.53,149.05,197.66,133.43,121.05,178.34,158.4,130.26,114.87,136.06,146.57,179.43,125.52,168.53,191.83,158.18,137.48,116.1,124.77
2022-12-12,183.42,154.71,127.46,143.2,158.31,146.82,153.5,141.0,159.79,175.57,164.86,190.94,180.05,180.04,167.35,149.15,180.48,115.04,127.04,161.31,168.88,142.03,152.86,153.03,186.14,129.61,147.07,186.07,149.5,198.21,133.34,120.63,178.53,158.29,129.81,115.3,135.93,146.28,179.51,125.91,168.56,192.06,158.01,137.03,115.93,124.88
2022-12-13,184.32,155.07,127.67,143.26,158.37,146.91,153.92,140.54,159.56,175.83,165.02,191.41,180.4,180.35,167.76,149.55,180.84,114.9,126.66,161.59,169.2,142.09,152.83,153.07,186.24,129.36,147.48,186.74,150.02,198.66,133.35,120.62,178.81,158.31,129.52,115.87,135.83,146.05,179.51,126.27,168.59,192.38,158.02,136.71,115.63,125.05
2022-12-14,185.28,155.62,127.93,143.47,158.57,147.18,154.4,140.35,159.42,176.15,165.32,191.95,180.68,180.73,168.39,149.99,181.27,114.79,126.45,161.95,169.71,142.61,152.85,153.32,186.38,129.37,147.72,187.56,150.64,199.19,133.44,120.72,179.21,158.56,129.48,116.49,135.95,145.85,179.61,126.74,168.69,192.83,158.08,136.71,115.59,125.32
2022-12-15,186.15,156.26,128.67,143.79,158.62,147.5,154.89,140.12,159.14,176.57,165.93,192.43,180.91,181.01,169.05,149.88,181.73,114.63,126.22,162.2,170.39,143.44,152.75,153.49,186.53,129.39,147.7,188.51,151.26,199.55,133.61,120.93,179.6,158.64,129.36,117.1,136.04,145.76,179.66,126.86,168.82,193.34,158.23,136.55,115.58,125.56
2022-12-16,186.67,156.61,129.02,143.89,158.67,147.74,155.08,139.83,158.34,176.75,166.34,192.81,180.77,181.12,169.37,149.51,181.84,114.33,126.17,162.31,170.7,143.67,152.53,153.62,186.52,129.44,147.59,189.25,151.68,199.73,133.76,121.08,179.8,158.72,129.19,117.54,135.96,145.53,179.55,126.14,169.06,193.64,158.29,136.44,115.67,125.61
2022-12-17,187.19,157.05,129.81,144.04,158.81,147.94,155.48,139.59,158.18,177.01,167.22,193.16,180.99,181.33,169.7,149.5,182.06,114.09,126.12,162.42,171.06,144.53,152.3,153.71,186.8,129.42,147.73,189.98,152.12,199.85,133.96,121.35,180.08,158.93,129.01,117.93,135.99,145.29,179.55,125.23,169.38,194.12,158.51,136.38,115.85,125.55
2022-12-18,187.61,157.16,130.54,144.05,158.94,147.96,155.74,139.5,157.82,177.22,168.17,193.37,180.79,181.56,169.98,149.35,182.15,113.85,126.02,162.48,171.21,145.08,151.93,153.71,186.99,129.22,147.72,190.59,152.38,199.86,134.18,121.37,180.2,159.16,128.7,118.37,136.0,144.76,179.55,124.31,169.8,194.45,158.75,136.3,115.94,125.39
2022-12-19,187.74,157.2,131.3,143.96,158.91,147.91,155.73,139.54,157.38,177.26,169.01,193.62,180.74,181.81,170.18,149.08,182.15,113.56,125.76,162.52,171.21,145.55,151.47,153.63,187.03,128.85,147.58,191.0,152.63,199.64,134.26,121.32,180.17,159.3,128.34,118.56,136.04,144.18,179.53,123.42,170.41,194.71,158.99,136.15,115.93,125.14
2022-12-20,187.66,157.21,131.92,143.75,158.92,147.87,155.59,139.59,156.83,177.05,169.77,193.48,180.39,182.01,170.48,148.62,182.12,113.14,125.47,162.44,171.13,145.66,150.91,153.57,186.97,128.47,147.32,191.33,152.67,199.36,134.25,120.93,180.05,159.35,127.94,118.73,135.99,143.68,180.03,122.42,170.97,194.85,159.1,136.04,116.02,124.85
2022-12-21,187.47,157.09,132.55,143.62,158.96,147.74,155.72,139.69,156.54,176.85,170.57,193.42,180.06,182.52,170.71,148.37,182.04,112.81,125.22,162.29,171.03,145.66,150.61,153.36,186.95,128.14,147.25,191.46,152.68,198.98,134.14,120.57,180.19,159.33,127.49,118.82,135.79,143.22,180.53,121.47,171.74,194.84,159.22,135.77,115.9,124.5
2022-12-22,187.33,156.97,132.84,143.17,159.05,147.53,155.87,139.97,156.52,176.58,171.18,193.37,179.77,182.73,171.01,148.34,182.0,112.54,125.1,162.24,170.87,145.6,150.41,153.15,186.93,127.9,147.21,191.57,152.63,198.56,134.04,120.23,180.28,159.38,127.19,118.87,135.79,142.74,180.77,120.37,172.64,194.79,159.25,135.58,115.86,124.16
2022-12-23,187.14,156.97,132.21,142.67,158.89,147.27,156.13,140.2,156.71,176.33,170.41,193.31,179.74,182.93,171.18,148.44,181.81,112.31,124.94,162.13,170.63,144.91,150.21,152.94,186.7,127.66,146.73,191.32,152.61,198.15,133.93,119.91,180.34,159.34,126.83,118.87,135.94,142.2,180.35,120.02,173.37,194.59,159.29,135.29,115.84,123.81
2022-12-24,186.99,156.99,131.26,142.12,158.71,147.35,156.22,140.52,156.72,176.03,169.45,193.43,180.23,183.04,171.39,148.56,181.74,112.12,124.9,162.08,170.49,143.99,150.37,152.86,186.44,127.5,146.17,191.1,152.67,197.69,133.85,119.85,180.62,159.43,126.69,118.92,136.16,141.78,179.89,119.98,174.06,194.44,159.33,135.15,115.89,123.73
2022-12-25,186.82,157.14,130.22,141.62,158.5,147.35,156.32,140.9,156.74,175.62,168.19,193.44,180.77,183.19,171.57,148.54,181.66,111.84,124.79,162.03,170.31,143.09,150.47,152.72,186.01,127.31,145.44,190.89,152.73,197.21,133.68,119.6,180.86,159.43,126.53,118.95,136.45,141.42,179.43,119.92,174.72,194.23,159.27,134.95,116.16,123.65
2022-12-26,186.86,157.5,129.18,141.27,158.45,147.42,156.67,141.29,156.91,175.21,167.11,193.55,181.25,183.42,171.75,148.6,181.66,111.63,124.82,162.05,170.3,142.2,150.65,152.72,185.86,127.33,144.9,190.85,152.86,196.82,133.63,119.39,181.25,159.54,126.49,118.84,136.75,141.17,179.04,119.79,175.37,194.21,159.19,134.86,116.22,123.65
2022-12-27,186.98,157.85,128.2,140.99,158.37,147.41,157.01,141.82,157.04,174.83,166.05,193.9,181.91,183.69,171.72,148.7,181.57,111.53,124.82,162.13,170.36,141.58,150.97,152.74,185.78,127.36,144.42,190.8,153.2,196.56,133.69,119.45,181.61,159.64,126.53,118.52,137.09,140.89,178.14,119.77,176.05,194.25,159.16,134.78,116.3,123.72
2022-12-28,187.05,158.12,127.16,140.5,158.18,147.24,156.91,142.34,156.76,174.29,164.78,194.11,182.48,183.68,171.66,148.72,181.58,111.32,124.67,162.1,170.49,140.9,150.95,152.61,185.62,127.29,143.83,190.48,153.45,196.06,133.69,119.25,181.53,159.66,126.45,118.09,137.34,140.55,177.19,119.65,176.8,194.39,159.03,134.57,116.17,123.75
2022-12-29,187.14,158.41,125.99,140.51,158.26,147.14,156.88,143.44,156.7,174.06,163.45,194.33,182.61,183.83,171.67,148.8,181.71,111.29,124.62,162.12,170.56,139.89,150.99,152.59,185.5,127.23,143.26,190.04,153.88,195.84,133.75,118.99,181.51,159.89,126.43,117.87,137.58,140.43,176.8,119.55,176.7,194.76,159.04,134.43,115.97,123.85
2022-12-30,187.29,158.63,125.67,140.84,158.58,147.06,156.88,145.17,157.07,173.96,163.38,194.45,182.25,183.77,171.7,148.94,182.0,111.41,124.61,162.21,170.8,139.39,151.07,152.61,185.53,127.21,142.87,189.8,154.36,196.03,133.87,118.66,181.61,160.26,126.63,117.86,137.7,140.51,177.27,119.33,176.03,195.49,159.13,134.36,115.81,124.19
2022-12-31,187.13,158.85,125.16,141.4,159.0,146.93,156.9,147.55,157.48,173.96,163.14,194.19,180.82,183.54,171.7,149.12,182.24,111.7,124.64,162.12,171.12,138.52,151.02,152.63,185.53,127.18,142.44,189.28,154.74,196.3,134.03,118.28,181.47,160.7,126.8,117.97,137.65,140.76,177.84,119.05,174.73,196.05,159.02,134.21,115.55,124.5
2023-01-01,186.68,158.78,124.43,141.99,159.5,146.66,156.81,149.78,158.02,174.28,162.79,193.53,178.94,183.14,171.68,149.25,182.52,112.1,124.7,161.95,171.48,137.43,150.87,152.57,185.44,127.04,141.92,188.65,154.94,196.59,134.21,117.89,181.1,161.01,126.9,117.94,137.4,141.09,178.39,118.58,172.64,196.81,158.77,133.95,114.9,124.76
2023-01-02,186.03,158.64,123.48,142.77,160.08,146.46,156.65,152.38,158.4,174.95,162.27,192.48,176.62,182.59,171.53,149.29,182.73,112.56,124.77,161.71,171.58,135.91,150.77,152.49,185.16,126.81,141.22,187.8,155.0,197.03,134.32,117.56,180.69,161.44,126.95,118.31,137.01,141.56,179.03,118.06,169.96,197.3,158.51,133.55,114.46,125.05
2023-01-03,185.3,158.51,122.38,143.78,160.66,146.31,156.41,155.53,159.09,176.12,161.61,191.14,173.95,181.92,171.38,149.25,182.94,113.16,124.91,161.44,171.57,134.11,150.58,152.4,184.78,126.52,140.33,186.91,154.99,197.61,134.39,117.33,180.19,161.88,126.98,118.85,136.65,142.24,179.84,117.5,166.74,197.67,158.27,133.07,114.06,125.35
2023-01-04,184.67,158.63,121.05,144.92,161.41,146.16,156.38,159.17,160.05,177.92,160.93,189.64,171.0,181.1,171.04,149.07,182.66,113.77,124.98,161.3,171.31,132.04,150.44,152.32,183.98,126.11,139.26,186.17,155.19,198.48,134.43,117.0,179.72,162.58,126.75,119.68,136.42,142.87,180.75,116.86,161.69,197.73,158.02,132.38,113.65,125.44
2023-01-05,184.21,158.42,119.91,145.9,162.03,146.06,156.4,161.9,160.68,179.5,160.37,188.25,168.48,180.85,170.73,148.87,182.36,114.32,125.01,161.19,171.26,130.29,150.24,152.21,183.17,125.78,138.34,185.61,155.31,199.17,134.38,116.76,179.26,163.02,126.5,120.44,136.2,143.5,181.48,116.31,157.32,197.58,157.91,131.94,113.26,125.44
2023-01-06,183.85,158.22,119.0,146.56,162.6,146.05,156.53,163.93,160.67,181.09,159.87,187.02,166.38,181.02,170.54,148.89,182.07,114.73,124.95,161.09,171.33,128.85,150.03,152.01,182.44,125.38,137.49,185.18,155.28,199.58,134.28,116.6,178.56,163.45,126.13,120.72,136.03,144.02,181.99,116.27,153.6,197.11,157.77,131.47,112.66,125.31
2023-01-07,183.7,157.87,118.42,146.93,163.1,145.91,156.68,165.1,160.11,182.6,159.48,185.9,164.82,181.33,170.6,148.61,182.12,115.03,124.66,161.22,171.46,127.97,149.75,151.71,181.56,125.17,136.64,184.66,155.18,199.86,134.07,116.38,177.82,163.54,125.64,120.88,135.95,144.33,182.55,116.38,151.33,196.92,158.05,130.94,112.01,125.08
2023-01-08,183.79,157.85,118.09,147.35,163.52,146.13,156.99,166.16,159.82,183.82,159.29,185.23,163.7,181.64,170.81,148.58,182.17,115.29,124.45,161.44,171.73,127.44,149.7,151.63,180.95,125.2,136.07,184.21,155.24,200.17,133.91,116.24,177.43,163.82,125.42,121.04,136.01,144.73,183.18,116.84,149.81,196.77,158.46,130.61,111.57,124.8
2023-01-09,183.92,157.62,117.89,147.46,163.75,146.09,157.24,166.27,159.41,184.86,159.11,184.66,162.88,181.86,171.14,148.43,182.21,115.4,124.09,161.57,172.05,127.33,149.39,151.42,180.25,125.13,135.56,183.89,155.37,200.11,133.64,115.93,176.85,163.9,125.14,120.98,136.14,144.9,183.65,117.36,148.65,196.69,158.8,130.36,111.09,124.38
2023-01-10,184.2,157.5,117.86,147.45,164.0,146.09,157.68,165.42,158.99,185.96,159.16,184.34,162.44,182.28,171.5,148.37,182.26,115.41,123.79,161.74,172.37,127.58,149.06,151.33,180.17,125.09,135.56,183.56,155.57,199.81,133.36,115.66,176.48,164.07,124.99,120.82,136.16,145.02,183.88,118.0,148.01,196.7,159.08,130.29,110.6,123.96
2023-01-11,184.39,157.17,118.15,147.42,164.14,146.19,158.11,163.68,158.3,186.82,159.34,184.22,162.21,182.77,172.1,148.37,182.81,115.4,123.55,161.85,172.85,128.14,148.78,151.38,180.59,125.23,135.76,183.45,155.64,199.37,133.19,115.79,176.14,164.09,125.15,120.61,136.06,145.17,184.09,118.72,148.84,197.04,159.35,130.44,110.33,123.85
2023-01-12,184.34,156.99,118.35,147.35,164.26,146.2,158.47,161.82,158.06,187.66,159.38,184.07,161.91,182.84,172.53,148.38,183.24,115.38,123.28,161.82,173.07,128.6,148.55,151.36,181.0,125.29,135.91,183.15,155.69,198.85,133.04,115.84,175.83,164.22,125.24,120.33,135.93,145.07,184.3,119.34,149.82,197.39,159.38,130.4,110.04,123.72
2023-01-13,184.24,156.64,118.47,147.42,164.23,146.09,158.53,159.57,158.2,188.2,159.36,183.79,161.55,182.66,172.72,148.1,183.41,115.32,123.13,161.65,172.93,128.97,148.29,151.39,181.31,125.38,136.01,182.75,155.88,198.34,132.83,115.81,175.66,164.27,125.42,120.31,135.65,144.99,184.42,119.55,150.51,197.64,159.25,130.39,109.88,123.55
2023-01-14,183.99,156.25,118.25,147.34,164.03,145.78,158.48,157.02,158.62,188.53,159.11,183.23,160.89,182.51,172.6,147.65,183.1,115.03,123.0,161.24,172.23,129.01,147.86,151.24,181.45,125.02,135.75,182.52,156.1,197.63,132.52,115.43,175.46,164.31,125.41,120.09,135.26,144.55,184.56,119.59,150.25,197.53,158.76,130.3,109.61,123.16
2023-01-15,183.76,156.01,118.04,147.3,163.63,145.56,158.38,154.52,158.84,188.8,158.88,182.73,160.48,182.39,172.33,147.34,182.81,114.75,122.88,160.79,171.53,128.87,147.61,151.2,181.73,124.82,135.72,182.22,156.07,196.99,132.24,115.46,175.4,164.39,125.47,119.81,134.76,144.04,184.57,119.31,149.9,197.41,158.2,130.43,109.26,123.02
2023-01-16,183.6,155.75,118.07,147.28,163.56,145.52,158.45,152.73,159.17,188.93,158.74,182.52,160.26,182.42,172.1,147.24,182.59,114.53,122.86,160.46,170.98,128.81,147.51,151.15,182.23,124.74,135.8,181.94,156.25,196.6,132.1,115.59,175.48,164.61,125.55,119.65,134.38,143.69,184.73,119.26,150.15,197.32,157.82,130.57,109.0,122.91
2023-01-17,183.35,155.36,118.0,147.04,163.39,145.36,158.05,151.43,159.29,188.66,158.42,182.27,159.78,182.26,171.72,147.1,182.29,114.25,122.63,160.02,170.41,128.42,147.49,151.08,182.13,124.56,135.54,181.6,156.28,196.26,131.99,115.59,175.43,164.67,125.48,119.45,134.07,143.12,185.0,119.28,150.62,197.2,157.44,130.61,108.68,122.73
2023-01-18,183.09,154.98,117.95,146.79,163.22,145.12,157.85,150.47,159.56,188.05,158.08,181.93,159.57,182.13,171.33,147.22,182.01,113.97,122.36,159.55,169.81,128.18,147.46,150.98,181.95,124.2,135.26,181.12,156.1,195.96,131.86,115.48,175.44,164.73,125.32,119.15,133.8,142.55,185.16,119.28,151.28,196.89,157.05,130.56,108.34,122.32
2023-01-19,182.88,154.78,118.0,146.43,163.14,144.87,157.6,149.98,159.32,187.28,157.9,181.5,159.46,182.0,170.93,147.35,181.72,113.62,122.14,159.14,169.28,128.0,147.47,150.85,181.62,123.78,135.02,180.69,155.87,195.69,131.74,115.37,175.31,164.78,125.26,118.78,133.51,142.02,185.24,119.32,153.17,196.65,156.7,130.54,107.97,121.92
2023-01-20,182.63,154.75,118.09,145.96,163.17,144.63,157.45,150.14,158.82,186.51,157.61,181.02,159.35,181.89,170.71,147.34,181.64,113.23,121.79,158.79,168.95,127.75,147.46,150.63,181.27,123.28,134.72,180.35,155.45,195.35,131.63,115.31,175.06,164.73,124.96,118.48,133.31,141.53,185.49,119.43,155.67,196.58,156.48,130.15,107.64,121.51
2023-01-21,182.41,154.63,118.2,145.52,163.23,144.37,157.22,150.84,158.08,185.79,157.27,180.61,159.18,181.59,170.46,147.47,181.39,112.93,121.34,158.44,168.56,127.44,147.52,150.47,180.95,122.82,134.57,179.98,154.99,195.23,131.52,115.23,174.75,164.64,124.68,118.11,133.06,141.21,185.41,119.58,158.43,196.38,156.27,129.7,107.37,121.04
2023-01-22,182.23,154.42,118.33,145.05,163.57,144.0,157.05,151.57,157.34,185.1,157.01,180.17,158.96,181.27,170.33,147.48,181.32,112.63,120.91,158.16,168.28,127.17,147.53,150.21,180.53,122.17,134.21,179.73,154.79,195.22,131.43,115.08,174.17,164.53,124.25,118.03,132.94,140.94,185.45,119.89,161.58,196.17,156.19,128.99,107.19,120.61
2023-01-23,181.87,154.17,118.33,144.49,163.6,143.53,156.71,151.95,156.52,184.31,156.67,179.47,158.66,180.72,170.11,147.37,181.14,112.23,120.44,157.73,167.92,126.76,147.37,149.93,179.91,121.42,133.74,179.43,154.37,194.94,131.21,114.82,173.37,164.3,123.75,118.01,132.67,140.47,185.27,119.86,164.17,195.85,155.99,128.15,106.95,120.12
2023-01-24,181.42,153.81,118.41,144.0,163.68,143.02,156.62,152.08,155.8,183.38,156.37,178.74,158.45,180.29,169.99,147.31,180.97,111.83,119.96,157.37,167.44,126.48,147.1,149.56,179.32,120.73,133.35,179.23,154.07,194.67,131.01,114.46,172.51,164.21,123.23,118.02,132.35,140.04,185.12,119.62,166.65,195.57,155.72,127.21,106.74,119.73
2023-01-25,180.96,153.31,118.38,143.43,163.71,142.65,156.21,152.13,155.01,182.47,156.09,178.11,158.19,179.78,169.79,147.07,180.71,111.49,119.47,156.98,167.12,126.09,146.69,149.15,178.71,120.26,132.94,179.15,153.98,194.26,130.81,114.2,171.63,164.04,122.74,118.07,132.02,139.64,185.05,119.4,168.92,195.34,155.54,126.26,106.54,119.45
2023-01-26,180.35,152.77,118.29,142.9,163.7,142.39,155.77,152.07,154.54,181.47,155.75,177.52,158.2,179.08,170.04,146.68,180.96,111.16,118.8,156.58,166.85,125.62,146.26,148.8,178.21,119.97,132.62,179.23,153.87,193.87,130.6,113.75,170.9,163.96,122.18,118.1,131.65,139.35,185.12,119.2,170.07,195.43,155.39,125.27,106.43,119.17
2023-01-27,179.7,152.06,118.14,142.47,163.6,142.04,155.33,151.71,154.18,180.51,155.5,177.04,158.1,178.28,169.82,146.44,180.63,110.8,118.28,156.12,166.5,125.26,145.85,148.47,177.71,119.76,132.53,179.27,153.88,193.49,130.39,113.23,170.36,163.88,121.81,118.24,131.22,139.01,184.95,118.99,171.38,195.1,155.14,124.64,106.6,118.97
